sample_id	batch	source_group	input_file	diagnosis	UMAP1	UMAP2
TARGET-20-PASTUH-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.243005	6.8850403
TARGET-20-PASTUH-04A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.6975179	6.518137
TARGET-20-PASTVM-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.734179	7.2043204
TARGET-20-PASTWE-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.042954	5.8934546
TARGET-20-PASTXM-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.2270226	7.3370137
TARGET-20-PASTZU-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.8686249	10.130321
TARGET-20-PASUAF-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.387115	6.6585674
TARGET-20-PASUCA-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.6296325	8.587609
TARGET-20-PASUGU-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.8597083	6.6632476
TARGET-20-PASUHK-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-2.2197533	11.290848
TARGET-20-PASUHK-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.88309115	4.9989443
TARGET-20-PASULX-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.7993693	6.3850355
TARGET-20-PASUMD-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	2.8647046	8.150798
TARGET-20-PASUMD-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	3.7111278	8.121157
TARGET-20-PASURM-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.0402154	5.501377
TARGET-20-PASURR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.9827933	6.8153033
TARGET-20-PASUUD-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.672587	7.1620936
TARGET-20-PASUUP-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.4330254	6.760392
TARGET-20-PASUVD-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.0351143	5.887418
TARGET-20-PASVAN-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.6187424	10.881363
TARGET-20-PASVAN-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.80876774	11.20374
TARGET-20-PASVMU-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.694914	6.614049
TARGET-20-PASVPC-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-2.664639	9.419902
TARGET-20-PASVSS-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.1663542	14.053334
TARGET-20-PASVTP-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.403937	7.560211
TARGET-20-PASVUI-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.50409	5.845854
TARGET-20-PASVVM-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.78509	6.851155
TARGET-20-PASVVS-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.4362216	8.366537
TARGET-20-PASVVS-04A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-2.5648189	10.513671
TARGET-20-PASVVS-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-2.54719	10.434324
TARGET-20-PASVVS-09A-03R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.4062552	8.305313
TARGET-20-PASVWK-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.427979	6.3271823
TARGET-20-PASVWW-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.8311167	6.5156064
TARGET-20-PASVYA-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.9850945	6.9312844
TARGET-20-PASVYA-04A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.49671313	11.095739
TARGET-20-PASVYA-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.66234	7.143647
TARGET-20-PASVYA-09A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.5886373	11.347583
TARGET-20-PASVYL-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.7474659	11.757
TARGET-20-PASVYL-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.717072	8.392525
TARGET-20-PASVYL-09A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.66481	8.399502
TARGET-20-PASVYL-09A-01R_3	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.0618172	11.214012
TARGET-20-PASVZC-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.7785511	11.358011
TARGET-20-PASWAJ-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.5166993	6.5176525
TARGET-20-PASWAJ-04A-02R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.599282	6.705945
TARGET-20-PASWAJ-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.3489655	6.5933642
TARGET-20-PASWAJ-09A-04R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.6496594	7.4236107
TARGET-20-PASWAT-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.8164352	5.870297
TARGET-20-PASWAT-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.4571624	7.3318377
TARGET-20-PASWAT-09A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.0101873	5.740206
TARGET-20-PASWAT-09A-02R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.393717	7.2906365
TARGET-20-PASWER-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.9889429	7.3911695
TARGET-20-PASWGL-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.2603393	6.7063293
TARGET-20-PASWGS-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.39451	6.8396406
TARGET-20-PASWGS-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.6329573	5.8090854
TARGET-20-PASWIM-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.8780556	7.3283343
TARGET-20-PASWLN-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.114779174	6.529097
TARGET-20-PASWLN-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.4955533	6.7576675
TARGET-20-PASWLN-09A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.817072	6.7149925
TARGET-20-PASWMP-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.675931	8.883454
TARGET-20-PASWNZ-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.47807968	5.132509
TARGET-20-PASWPD-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.19094133	10.614356
TARGET-20-PASWPD-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.91073024	10.160588
TARGET-20-PASWPD-09A-02R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.208447	7.115814
TARGET-20-PASWPT-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.076847	5.6410236
TARGET-20-PASWTG-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.18044552	7.659955
TARGET-20-PASWTY-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.6280775	6.9382334
TARGET-20-PASWVH-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.5125578	4.488228
TARGET-20-PASWWD-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.40234	8.340382
TARGET-20-PASXAH-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.9578147	5.570095
TARGET-20-PASXAP-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.451538	6.6338086
TARGET-20-PASXDS-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.254284	7.4452934
TARGET-20-PASXIS-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.2700167	6.1181746
TARGET-20-PASXJY-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.425184	7.5578566
TARGET-20-PASXKT-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.3946104	8.365051
TARGET-20-PASXLJ-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.3077905	10.332486
TARGET-20-PASXNR-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.584448	6.6414323
TARGET-20-PASXNR-04A-01R_2	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	1.0640051	6.061195
TARGET-20-PASXNR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	1.5796819	6.8509574
TARGET-20-PASXNT-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.0234637	5.5185313
TARGET-20-PASXSF-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.745447	5.7030883
TARGET-20-PASXSS-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.818764	7.330046
TARGET-20-PASXUX-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-11.225643	12.803638
TARGET-20-PASXVC-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.161395	7.5176535
TARGET-20-PASXVC-40A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.4245886	9.572335
TARGET-20-PASXWN-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.4632583	8.675216
TARGET-20-PASXYG-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	2.6495528	8.2424135
TARGET-20-PASXYG-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	2.7251663	8.244432
TARGET-20-PASXYG-09A-05R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.0870824	5.310076
TARGET-20-PASYDC-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.5904617	6.9769325
TARGET-20-PASYJI-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	1.3140825	6.625462
TARGET-20-PASYJI-04A-02R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.675428	6.6023655
TARGET-20-PASYJI-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	2.2171237	6.510374
TARGET-20-PASYJI-09A-03R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.8993354	6.7129965
TARGET-20-PASYJL-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.412891	7.21479
TARGET-20-PASYRR-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.9271572	6.0126333
TARGET-20-PASYRR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.360096	6.689174
TARGET-20-PASYTG-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.5692082	5.433305
TARGET-20-PASYTW-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.6145573	6.518863
TARGET-20-PASYWA-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.9310145	5.8825054
TARGET-20-PASYWV-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.020195	5.95377
TARGET-20-PASYYW-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.98062176	5.032527
TARGET-20-PASZAF-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.248371	7.2970505
TARGET-20-PASZBM-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.830191	6.5038433
TARGET-20-PASZEB-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.489102	6.7739325
TARGET-20-PASZEI-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.6609156	10.731494
TARGET-20-PASZJC-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.3189735	6.751035
TARGET-20-PASZJR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.511336	8.744587
TARGET-20-PASZJT-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.4470086	6.719338
TARGET-20-PASZLJ-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.990511	7.3756914
TARGET-20-PASZNB-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.61252	7.115925
TARGET-20-PASZUT-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.202439	7.2944236
TARGET-20-PASZYU-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.2912183	11.14831
TARGET-20-PASZZE-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.1478436	10.227919
TARGET-20-PASZZE-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.5322823	9.950401
TARGET-20-PASZZJ-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-11.2484455	12.79233
TARGET-20-PASZZJ-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-11.318149	12.697809
TARGET-20-PATABK-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.10284987	7.863613
TARGET-20-PATAEA-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.406637	8.582251
TARGET-20-PATAER-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-2.2147665	9.946516
TARGET-20-PATAIJ-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.226823	8.51488
TARGET-20-PATAIY-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.5308623	8.479061
TARGET-20-PATAKC-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.249039	7.4357786
TARGET-20-PATAML-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	1.315415	7.3092027
TARGET-20-PATANY-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	1.0839937	3.9044757
TARGET-20-PATAPC-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-11.321886	12.70945
TARGET-20-PATASP-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.365233	6.3250546
TARGET-20-PATAST-04A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	2.012565	9.256056
TARGET-20-PATAST-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.2440195	5.8034205
TARGET-20-PATAVF-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.459558	6.835602
TARGET-20-PATAWB-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.3657727	5.904445
TARGET-20-PATBFF-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.9020934	5.860438
TARGET-20-PATBFL-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-2.1661072	9.942653
TARGET-20-PATBHG-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-3.6202624	6.993327
TARGET-20-PATBIP-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.0759187	6.9056697
TARGET-20-PATBIR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.611039	7.0193257
TARGET-20-PATBIZ-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.0554414	5.3007674
TARGET-20-PATBNP-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-0.9169316	5.782883
TARGET-20-PATBPW-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	1.9537348	6.4733663
TARGET-20-PATBUK-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-11.275735	12.7651825
TARGET-20-PATBUR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.2475743	7.350647
TARGET-20-PATBVJ-03A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.074831	7.160679
TARGET-20-PATBVX-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.2997656	6.7476974
TARGET-20-PATBWH-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	0.09415842	5.434978
TARGET-20-PATBXU-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.0669293	6.7225847
TARGET-20-PATBYV-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-6.450573	6.732884
TARGET-20-PATCBV-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-1.2364936	6.4337664
TARGET-20-PATCHL-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-4.4452095	6.2104044
TARGET-20-PATCLR-09A-01R	AML_B4	AML	WU-TARGET_AML_B4-STRANDED_RSEM_gene_count.2025-12-17_00-24-42.txt	UNKNOWN	-5.9819274	4.980035
