sample_id	batch	source_group	input_file	diagnosis	UMAP1	UMAP2
TARGET-15-SJMPAL043513-04B-01R	Batch06	Batch	WU-TARGET-Batch06-STRANDED_RSEM_gene_count.2021-08-06_11-45-47.txt	MPAL	9.448323	16.085478
TARGET-15-SJMPAL043514-09A-01R	Batch06	Batch	WU-TARGET-Batch06-STRANDED_RSEM_gene_count.2021-08-06_11-45-47.txt	MPAL	10.105883	3.734821
TARGET-15-SJMPAL043767-09B-01R	Batch06	Batch	WU-TARGET-Batch06-STRANDED_RSEM_gene_count.2021-08-06_11-45-47.txt	MPAL	15.379394	0.7950209
TARGET-15-SJMPAL043768-09B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	12.232911	5.0855384
TARGET-15-SJMPAL043769-03B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	10.170363	3.619648
TARGET-15-SJMPAL043770-09B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	11.544203	3.4677236
TARGET-15-SJMPAL043771-09B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	12.545442	1.338029
TARGET-15-SJMPAL043772-04B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	10.24897	3.7927442
TARGET-15-SJMPAL043773-03B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	10.139035	3.736422
TARGET-15-SJMPAL043773-40A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	10.340662	3.7928298
TARGET-15-SJMPAL043774-09B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	15.256609	0.91842234
TARGET-15-SJMPAL043775-09B-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	9.632519	15.700142
TARGET-15-SJMPAL044948-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	13.992671	6.3412857
TARGET-15-SJMPAL044949-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	1.8951141	4.325411
TARGET-15-SJMPAL044950-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	10.02567	15.475112
TARGET-15-SJMPAL044953-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	7.728646	3.6912718
TARGET-15-SJMPAL046466-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	10.056675	15.334535
TARGET-15-SJMPAL046467-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	9.915342	15.791793
TARGET-15-SJMPAL046468-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	9.898538	15.497458
TARGET-15-SJMPAL046469-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	9.559498	15.868228
TARGET-15-SJMPAL046470-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	9.614586	16.278294
TARGET-15-SJMPAL046471-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	13.622603	4.389814
TARGET-15-SJMPAL046472-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	MPAL	9.9662	15.539961
TARGET-20-SJAML003320-09A-02R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	15.649318	0.7062565
TARGET-20-SJAML003322-09A-02R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	15.649632	0.7275784
TARGET-20-SJAML007112-09A-02R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	8.5432	9.516099
TARGET-20-SJAML007113-09A-02R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	10.212223	7.449009
TARGET-20-SJAML016570-09A-02R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	13.182216	1.5365874
TARGET-20-SJAML040268-09A-03R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	11.72075	1.5974337
TARGET-20-SJAML045734-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	15.659835	0.44532263
TARGET-20-SJAML045735-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	10.160203	7.774971
TARGET-20-SJAML045736-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	15.189764	0.5120433
TARGET-20-SJAML045737-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	7.7907925	3.6772108
TARGET-20-SJAML045738-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	9.936682	4.3186364
TARGET-20-SJAML045739-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	9.994654	4.526402
TARGET-20-SJAML045740-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	8.182097	9.656676
TARGET-20-SJAML045741-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	8.214514	9.659739
TARGET-20-SJAML045742-09A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	AML	13.264942	0.7420474
TARGET-50-CAAAAB-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.579052	8.351623
TARGET-50-CAAAAC-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.6012716	8.549494
TARGET-50-CAAAAH-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.47696	8.568077
TARGET-50-CAAAAJ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.2936974	8.2114105
TARGET-50-CAAAAL-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.6012197	8.428973
TARGET-50-CAAAAM-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.1163306	8.1469345
TARGET-50-CAAAAO-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.608268	8.41551
TARGET-50-CAAAAP-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.3010225	8.675996
TARGET-50-CAAAAQ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.4545197	8.382386
TARGET-50-CAAAAQ-11A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-7.3203425	10.092574
TARGET-50-CAAAAR-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.186986	8.1643915
TARGET-50-CAAAAR-11A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-7.337279	10.1102705
TARGET-50-CAAAAS-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.370349	8.362154
TARGET-50-PADXAY-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.3971243	8.716507
TARGET-50-PADZUB-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.5121183	8.408483
TARGET-50-PAEAFB-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.248915	8.610423
TARGET-50-PAEBXA-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.291553	8.298334
TARGET-50-PAECJB-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.251214	8.276595
TARGET-50-PAJLIP-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.392095	8.2698765
TARGET-50-PAJLKC-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.628429	8.581866
TARGET-50-PAJLKR-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.57244	8.494308
TARGET-50-PAJLLF-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.4720397	8.3453245
TARGET-50-PAJLNJ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.2571387	8.269846
TARGET-50-PAJLPX-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.254684	8.470015
TARGET-50-PAJLSP-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.399869	8.795168
TARGET-50-PAJLTH-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.5381947	8.7092705
TARGET-50-PAJLTI-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.157012	8.568418
TARGET-50-PAJLUJ-06A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.189538	8.2283945
TARGET-50-PAJLWT-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.2791677	8.632936
TARGET-50-PAJMEL-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.1253295	8.132832
TARGET-50-PAJMEN-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.633512	8.532088
TARGET-50-PAJMEP-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.356411	8.676871
TARGET-50-PAJMFU-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.6322265	8.390919
TARGET-50-PAJMFY-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.6258035	8.476645
TARGET-50-PAJMIZ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.588502	8.446345
TARGET-50-PAJMJT-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.2815657	8.2739935
TARGET-50-PAJMKI-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.3928547	8.792303
TARGET-50-PAJMKJ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.3115597	8.26879
TARGET-50-PAJMKN-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.496956	8.301624
TARGET-50-PAJMLI-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.2169456	8.669304
TARGET-50-PAJMLZ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.4128766	8.752878
TARGET-50-PAJMMY-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.400066	8.459306
TARGET-50-PAJMRL-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.4994235	8.743929
TARGET-50-PAJMSE-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.6233573	8.397839
TARGET-50-PAJMUF-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.179902	8.436676
TARGET-50-PAJMVC-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.27307	8.460574
TARGET-50-PAJMVU-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.5761647	8.648614
TARGET-50-PAJMXF-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.486727	8.780578
TARGET-50-PAJNAA-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.39936	8.2724695
TARGET-50-PAJNAV-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.544744	8.447951
TARGET-50-PAJNBN-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.380931	8.814895
TARGET-50-PAJNCC-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.35812	8.709326
TARGET-50-PAJNCJ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.57792	8.4369135
TARGET-50-PAJNCZ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.2462068	8.675081
TARGET-50-PAJNDU-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.4718466	8.629611
TARGET-50-PAJNEC-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.470259	8.547357
TARGET-50-PAJNGH-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.3671913	8.775168
TARGET-50-PAJNGH-02A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.105822	8.547343
TARGET-50-PAJNJJ-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.489706	8.365807
TARGET-50-PAJNLT-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.3851085	8.381404
TARGET-50-PAJNNC-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.1771946	8.472004
TARGET-50-PAJNNR-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.589204	8.417453
TARGET-50-PAJNRH-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.6313415	8.367928
TARGET-50-PAJNRL-01A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-6.4597983	8.535567
TARGET-50-PAJNRL-11A-01R	Batch07	Batch	WU-TARGET-Batch07-STRANDED_RSEM_gene_count.2021-08-04_23-27-24.txt	WT	-7.3197155	10.091679
TARGET-50-PAJNSL-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4075804	8.392622
TARGET-50-PAJNSL-11A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-7.3125024	10.084209
TARGET-50-PAJNTJ-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2089133	8.574038
TARGET-50-PAJNTJ-02A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2232065	8.585976
TARGET-50-PAJNUP-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.147912	8.156122
TARGET-50-PAJNUS-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2243204	8.256734
TARGET-50-PAJNVE-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4525046	8.312775
TARGET-50-PAJNVX-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.1047883	8.147264
TARGET-50-PAJNYT-01A-02R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.123487	8.156787
TARGET-50-PAJNZI-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.5506573	8.349821
TARGET-50-PAJNZK-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4667587	8.306048
TARGET-50-PAJNZS-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3238854	8.286732
TARGET-50-PAJNZU-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.1948338	8.227329
TARGET-50-PAJPAR-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.5072894	8.332551
TARGET-50-PAJPAU-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.586251	8.488772
TARGET-50-PAJPCM-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.5372014	8.312884
TARGET-50-PAJPDC-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.302077	8.226341
TARGET-50-PAJPDC-02A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.115113	8.264217
TARGET-50-PAJPDN-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2543135	8.316778
TARGET-50-PAJPEW-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.0787883	8.502507
TARGET-50-PAJPGY-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.452741	8.368078
TARGET-50-PAJPHA-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.164523	8.532071
TARGET-50-PAJPHA-11A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-7.3156385	10.088283
TARGET-50-PAKECR-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.117684	8.134015
TARGET-50-PAKFME-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2172832	8.272344
TARGET-50-PAKFYV-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.5486026	8.322746
TARGET-50-PAKGED-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4063263	8.55493
TARGET-50-PAKGMU-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.530793	8.387072
TARGET-50-PAKGZX-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.065725	8.364251
TARGET-50-PAKJGM-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.429498	8.708661
TARGET-50-PAKKNS-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.219265	8.609458
TARGET-50-PAKKSE-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.1136413	8.12138
TARGET-50-PAKMSV-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3277936	8.714584
TARGET-50-PAKMUB-01A-02R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.1106706	8.225917
TARGET-50-PAKNAL-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.144072	8.147606
TARGET-50-PAKNRX-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3499155	8.515719
TARGET-50-PAKNTW-01A-02R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3055043	8.70791
TARGET-50-PAKNXS-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4854255	8.341109
TARGET-50-PAKPDF-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.565853	8.349078
TARGET-50-PAKRCC-01A-02R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4665194	8.848537
TARGET-50-PAKRVH-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3105264	8.725321
TARGET-50-PAKRZW-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.1372476	8.15513
TARGET-50-PAKSCC-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.375498	8.525007
TARGET-50-PAKSDG-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.408754	8.795014
TARGET-50-PAKUIT-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.5614095	8.303969
TARGET-50-PAKULH-01A-02R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.611805	8.401666
TARGET-50-PAKVET-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.4754505	8.34094
TARGET-50-PAKWPM-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2431073	8.666917
TARGET-50-PAKXWB-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.190111	8.291942
TARGET-50-PAKXXF-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3750763	8.683252
TARGET-50-PAKYFC-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.2076683	8.26151
TARGET-50-PAKYLT-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.1210866	8.100982
TARGET-50-PAKZER-01A-01R	Batch08	Batch	WU-TARGET-Batch08-STRANDED_RSEM_gene_count.2021-08-04_21-26-02.txt	WT	-6.3539553	8.341393
