sample_id	original_column	file_project	platform	source_file	missing_fraction	UMAP1	UMAP2
TARGET-10-PASZJW-03A	TARGET-10-PASZJW-03A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	7.870272	2.346205
TARGET-15-SJMPAL012419-09A.1	TARGET-15-SJMPAL012419-09A.1.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.981751	3.617643
TARGET-20-SJAML045737-09A	TARGET-20-SJAML045737-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	7.614718	2.6338365
TARGET-15-SJMPAL016447-09A.3	TARGET-15-SJMPAL016447-09A.3.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	7.8379884	2.0441976
TARGET-10-PARTBP-09A	TARGET-10-PARTBP-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.616951	2.3186011
TARGET-15-SJMPAL012425-09A.2	TARGET-15-SJMPAL012425-09A.2.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.9279375	4.3256073
TARGET-10-SJBALL004182-09A	TARGET-10-SJBALL004182-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	7.4649463	4.1015286
TARGET-10-PAPAJU-09A	TARGET-10-PAPAJU-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.614345	2.4818788
TARGET-15-SJMPAL046471-09A.1	TARGET-15-SJMPAL046471-09A.1.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	7.081555	2.8381093
TARGET-10-PASJLN-09A	TARGET-10-PASJLN-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.853908	3.262892
TARGET-10-PANWPI-09A	TARGET-10-PANWPI-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.838195	3.094122
TARGET-00-SJNORM018231-17A.3	TARGET-00-SJNORM018231-17A.3.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	9.597062	2.2785192
TARGET-10-PAPDAU-09A	TARGET-10-PAPDAU-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.892879	2.7913897
TARGET-10-SJBALL014594-03A	TARGET-10-SJBALL014594-03A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	9.495053	3.1195369
TARGET-10-PATFWF-09A	TARGET-10-PATFWF-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	8.219193	2.1304374
TARGET-20-SJAML045739-09A.Detection.Pval	TARGET-20-SJAML045739-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.247614	59.105923
TARGET-00-SJNORM018231-17A.5.Detection.Pval	TARGET-00-SJNORM018231-17A.5.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-13.578234	60.228836
TARGET-10-PANYHW-09A.Detection.Pval	TARGET-10-PANYHW-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.956839	59.124756
TARGET-00-SJNORM016096-14A.4.Detection.Pval	TARGET-00-SJNORM016096-14A.4.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.122559	59.399746
TARGET-10-PAPGMC-09A.Detection.Pval	TARGET-10-PAPGMC-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.51581	60.42208
TARGET-15-SJMPAL012427-09A.Detection.Pval	TARGET-15-SJMPAL012427-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.225712	60.670376
TARGET-20-SJAML016570-09A.Detection.Pval	TARGET-20-SJAML016570-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.531233	59.359962
TARGET-10-PATGYH-09A.Detection.Pval	TARGET-10-PATGYH-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.225977	59.422928
TARGET-10-PATBGC-09A.Detection.Pval	TARGET-10-PATBGC-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.469831	59.309334
TARGET-20-SJAML003322-09A.Detection.Pval	TARGET-20-SJAML003322-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.252935	59.44852
TARGET-20-SJAML045736-09A.Detection.Pval	TARGET-20-SJAML045736-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.293652	59.620705
TARGET-10-PAPDCR-09A.Detection.Pval	TARGET-10-PAPDCR-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.51505	59.561405
TARGET-15-SJMPAL012422-09A.Detection.Pval	TARGET-15-SJMPAL012422-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.345667	59.456272
TARGET-20-SJAML045735-09A.Detection.Pval	TARGET-20-SJAML045735-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.58102	59.131184
TARGET-15-SJMPAL040037-09A.Detection.Pval	TARGET-15-SJMPAL040037-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.072018	59.04494
TARGET-15-SJMPAL016343-04A.2.Detection.Pval	TARGET-15-SJMPAL016343-04A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-10.967675	59.412525
TARGET-10-PASJYI-09A.Detection.Pval	TARGET-10-PASJYI-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.191063	60.749954
TARGET-15-SJMPAL043771-09A.Detection.Pval	TARGET-15-SJMPAL043771-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.496363	59.49072
TARGET-10-PATGWP-09A.Detection.Pval	TARGET-10-PATGWP-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-15.392725	60.27304
TARGET-10-PARTPW-09A.Detection.Pval	TARGET-10-PARTPW-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.896505	59.925095
TARGET-15-SJMPAL012418-09A.2.Detection.Pval	TARGET-15-SJMPAL012418-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.424929	59.020245
TARGET-10-PASHUP-09A.Detection.Pval	TARGET-10-PASHUP-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-15.223561	61.29945
TARGET-00-SJNORM016314-17A.2.Detection.Pval	TARGET-00-SJNORM016314-17A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.157055	59.12731
TARGET-15-SJMPAL046472-09A.Detection.Pval	TARGET-15-SJMPAL046472-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.688822	60.167347
TARGET-10-PAPAWY-09A.Detection.Pval	TARGET-10-PAPAWY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.518032	61.707283
TARGET-10-PATDKH-09A.Detection.Pval	TARGET-10-PATDKH-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.925568	59.981747
TARGET-10-PAPIGX-09A.Detection.Pval	TARGET-10-PAPIGX-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.99063	59.42539
TARGET-10-PASJJR-09A.Detection.Pval	TARGET-10-PASJJR-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.979668	59.250187
TARGET-15-SJMPAL003414-04A.1.Detection.Pval	TARGET-15-SJMPAL003414-04A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.09941	59.906532
TARGET-15-SJMPAL016344-09A.Detection.Pval	TARGET-15-SJMPAL016344-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.410622	59.234432
TARGET-15-SJMPAL046471-09A.3.Detection.Pval	TARGET-15-SJMPAL046471-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.480307	59.511497
TARGET-15-SJMPAL040024-09A.2.Detection.Pval	TARGET-15-SJMPAL040024-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.43921	59.437893
TARGET-15-SJMPAL012421-09A.Detection.Pval	TARGET-15-SJMPAL012421-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.613964	59.968323
TARGET-10-PAPEWV-09A.Detection.Pval	TARGET-10-PAPEWV-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-14.112094	61.3044
TARGET-20-SJAML007112-09A.Detection.Pval	TARGET-20-SJAML007112-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-11.042714	59.493477
TARGET-15-SJMPAL012420-09A.1.Detection.Pval	TARGET-15-SJMPAL012420-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.808279	59.099464
TARGET-00-SJNORM018231-17A.4.Detection.Pval	TARGET-00-SJNORM018231-17A.4.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-13.6892395	60.31336
TARGET-10-SJBALL004182-09A.3.Detection.Pval	TARGET-10-SJBALL004182-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.50207	60.115925
TARGET-15-SJMPAL040037-09A.2.Detection.Pval	TARGET-15-SJMPAL040037-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.795557	60.77935
TARGET-10-PANKMB-09A.Detection.Pval	TARGET-10-PANKMB-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.344622	59.04041
TARGET-10-PASIIY-09A.Detection.Pval	TARGET-10-PASIIY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.826778	61.153366
TARGET-00-SJNORM054698-14A.3.Detection.Pval	TARGET-00-SJNORM054698-14A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.08243	59.639805
TARGET-00-SJNORM016314-17A.1.Detection.Pval	TARGET-00-SJNORM016314-17A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.548761	59.29598
TARGET-20-SJAML045741-09A.Detection.Pval	TARGET-20-SJAML045741-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.51387	59.81128
TARGET-15-SJMPAL042793-09A.1.Detection.Pval	TARGET-15-SJMPAL042793-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.44008	59.66515
TARGET-00-SJNORM054698-14A.2.Detection.Pval	TARGET-00-SJNORM054698-14A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.985315	59.809944
TARGET-20-SJAML045734-09A.Detection.Pval	TARGET-20-SJAML045734-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.195036	59.7917
TARGET-10-PATHBG-09A.Detection.Pval	TARGET-10-PATHBG-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-14.150159	61.342068
TARGET-15-SJMPAL016342-09A.Detection.Pval	TARGET-15-SJMPAL016342-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-10.326448	58.64015
TARGET-15-SJMPAL046470-09A.Detection.Pval	TARGET-15-SJMPAL046470-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.190582	60.86078
TARGET-10-PATXKD-09A.Detection.Pval	TARGET-10-PATXKD-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.549133	59.976307
TARGET-10-PATGBY-09A.Detection.Pval	TARGET-10-PATGBY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-14.229264	61.41896
TARGET-15-SJMPAL040037-09A.1.Detection.Pval	TARGET-15-SJMPAL040037-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.786692	59.25543
TARGET-10-PASWFN-09A.Detection.Pval	TARGET-10-PASWFN-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.120472	60.31677
TARGET-20-SJAML007113-09A.Detection.Pval	TARGET-20-SJAML007113-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.866482	59.2092
TARGET-20-SJAML045740-09A.Detection.Pval	TARGET-20-SJAML045740-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.547485	59.37575
TARGET-15-SJMPAL040024-09A.3.Detection.Pval	TARGET-15-SJMPAL040024-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.436354	59.102665
TARGET-10-PASFLK-09A.Detection.Pval	TARGET-10-PASFLK-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.073	59.682873
TARGET-20-SJAML003320-09A.Detection.Pval	TARGET-20-SJAML003320-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.069584	59.920044
TARGET-10-PARXLS-09A.Detection.Pval	TARGET-10-PARXLS-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.697397	60.71166
TARGET-15-SJMPAL012420-09A.2.Detection.Pval	TARGET-15-SJMPAL012420-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-15.264662	60.412975
TARGET-15-SJMPAL016108-09A.Detection.Pval	TARGET-15-SJMPAL016108-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.168594	59.326584
TARGET-10-PATRGV-09A.Detection.Pval	TARGET-10-PATRGV-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.705063	60.76383
TARGET-00-SJNORM018231-17A.1.Detection.Pval	TARGET-00-SJNORM018231-17A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-13.693373	60.332024
TARGET-15-SJMPAL046471-09A.2.Detection.Pval	TARGET-15-SJMPAL046471-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.258282	59.557396
TARGET-10-PARSET-09A.Detection.Pval	TARGET-10-PARSET-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.280888	59.55772
TARGET-15-SJMPAL012425-09A.3.Detection.Pval	TARGET-15-SJMPAL012425-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.009415	59.701855
TARGET-10-PANYXC-09A.Detection.Pval	TARGET-10-PANYXC-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.196993	59.435093
TARGET-00-SJNORM016096-14A.3.Detection.Pval	TARGET-00-SJNORM016096-14A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.37257	60.0811
TARGET-15-SJMPAL042793-09A.3.Detection.Pval	TARGET-15-SJMPAL042793-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.87232	58.943268
TARGET-10-PASRMM-09A.Detection.Pval	TARGET-10-PASRMM-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-14.118952	61.315456
TARGET-15-SJMPAL016340-09A.Detection.Pval	TARGET-15-SJMPAL016340-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.15401	59.44402
TARGET-15-SJMPAL046466-09A.Detection.Pval	TARGET-15-SJMPAL046466-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-15.282937	60.345398
TARGET-10-PARAMR-09A.Detection.Pval	TARGET-10-PARAMR-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.111826	60.802563
TARGET-15-SJMPAL016447-09A.2.Detection.Pval	TARGET-15-SJMPAL016447-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.562944	59.674828
TARGET-20-SJAML040268-09A.Detection.Pval	TARGET-20-SJAML040268-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.011427	59.7116
TARGET-15-SJMPAL012417-09A.Detection.Pval	TARGET-15-SJMPAL012417-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-11.253415	59.67228
TARGET-10-PARMGY-09A.Detection.Pval	TARGET-10-PARMGY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.992758	59.2165
TARGET-15-SJMPAL012424-03A.2.Detection.Pval	TARGET-15-SJMPAL012424-03A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.192291	58.990303
TARGET-10-PASHNK-09A.Detection.Pval	TARGET-10-PASHNK-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.08887	60.247463
TARGET-15-SJMPAL012425-09A.1.Detection.Pval	TARGET-15-SJMPAL012425-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.562742	60.187813
TARGET-15-SJMPAL046470-09A.1.Detection.Pval	TARGET-15-SJMPAL046470-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.01452	60.118202
TARGET-15-SJMPAL016447-09A.1.Detection.Pval	TARGET-15-SJMPAL016447-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.572262	59.76757
TARGET-10-PAPIGH-09A.Detection.Pval	TARGET-10-PAPIGH-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.337631	59.581837
TARGET-10-PANRIM-03A.Detection.Pval	TARGET-10-PANRIM-03A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.088474	59.794273
TARGET-15-SJMPAL042793-09A.2.Detection.Pval	TARGET-15-SJMPAL042793-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.461748	59.874176
TARGET-10-SJBALL014146-09A.Detection.Pval	TARGET-10-SJBALL014146-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-10.2630205	58.560757
TARGET-10-PANJRD-09A.Detection.Pval	TARGET-10-PANJRD-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.632914	59.636135
TARGET-00-SJNORM016096-14A.2.Detection.Pval	TARGET-00-SJNORM016096-14A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.36541	59.16309
TARGET-15-SJMPAL040037-09A.3.Detection.Pval	TARGET-15-SJMPAL040037-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.195587	58.944324
TARGET-15-PARWPU-09A.Detection.Pval	TARGET-15-PARWPU-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.520206	59.720955
TARGET-00-SJNORM016314-17A.5.Detection.Pval	TARGET-00-SJNORM016314-17A.5.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.548517	59.383736
TARGET-10-PASZEW-09A.Detection.Pval	TARGET-10-PASZEW-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.280174	59.929848
TARGET-15-SJMPAL016448-09A.Detection.Pval	TARGET-15-SJMPAL016448-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.504902	59.433178
TARGET-10-SJBALL004182-09A.2.Detection.Pval	TARGET-10-SJBALL004182-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.66799	60.352562
TARGET-10-PAPGPJ-09A.Detection.Pval	TARGET-10-PAPGPJ-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.205566	60.58367
TARGET-10-PATCNI-09A.Detection.Pval	TARGET-10-PATCNI-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.241596	58.87607
TARGET-15-SJMPAL046471-09A.Detection.Pval	TARGET-15-SJMPAL046471-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.639421	59.292496
TARGET-10-SJBALL021816-09A.Detection.Pval	TARGET-10-SJBALL021816-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.632835	59.454758
TARGET-15-SJMPAL016343-09A.Detection.Pval	TARGET-15-SJMPAL016343-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-11.383801	59.55021
TARGET-15-SJMPAL046470-09A.2.Detection.Pval	TARGET-15-SJMPAL046470-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.393576	60.30941
TARGET-00-SJNORM016314-17A.4.Detection.Pval	TARGET-00-SJNORM016314-17A.4.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.92139	59.422535
TARGET-00-SJNORM018231-17A.2.Detection.Pval	TARGET-00-SJNORM018231-17A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-13.6699915	60.311733
TARGET-10-PARPYJ-09A.Detection.Pval	TARGET-10-PARPYJ-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.484573	60.033085
