id	filename	md5	size	state
8a004489-92db-427e-badd-5f33db93df6f	a6128fd7-19b4-43d9-b53c-c0c938fabf89.rna_seq.augmented_star_gene_counts.tsv	23735581481018ae5e164d02bbd87f89	4238477	released
b5c72b01-8c9a-418f-9925-8071689bc279	98762c3a-e4ec-4c10-89a1-4236ef0c2c63.rna_seq.augmented_star_gene_counts.tsv	1cc302815bc550c2162f96a1a49e3a93	4223608	released
f6467dc5-8cdb-4377-a958-e86c57afd526	5c0f0c49-cdaa-48ec-bb80-87f585f457fb.rna_seq.augmented_star_gene_counts.tsv	3830909917e68acc3b201853e85baa79	4233968	released
93664144-2dc4-455d-a027-726107b63651	75723730-40fa-4142-883d-742b262c299e.rna_seq.augmented_star_gene_counts.tsv	689fde92ad51f88c4a8bcae56a6af562	4232574	released
2f0fb11f-36ac-46a8-a48e-6091e3a2024b	9e0e20e0-dbc3-4d11-9966-87907ce1a500.rna_seq.augmented_star_gene_counts.tsv	ba5c6a7bf84d92ae85c6222dee672f8e	4218225	released
532baee1-7eeb-4895-90e4-ddd10113c086	fd2bcd65-8139-46e6-a56f-d0bb1a87fefd.rna_seq.augmented_star_gene_counts.tsv	8aa1589ee199cfba05736c120eb80a8e	4227646	released
952ebfa1-e618-44f2-93f6-dec513691471	55682375-a24c-4558-b17b-646d05349170.rna_seq.augmented_star_gene_counts.tsv	84a8f09b2105159b8711c30e809a3322	4226112	released
302eeb75-abcc-4afc-b001-f1bdd6318df8	f5aff9f9-4716-44de-82e7-77fba1e5052f.rna_seq.augmented_star_gene_counts.tsv	4c6d13ff1b34e9b76ceb2db5ba74e982	4218609	released
14a84b8b-2d6d-43d1-bb5d-321e8f79eec5	50999649-b289-4cdc-aa64-dd61fec0ca10.rna_seq.augmented_star_gene_counts.tsv	07ba9e232f1bafdacfeb92ed436c11f3	4224475	released
911a483f-cb85-4769-bb9f-e524a1671d2c	1d937cc1-7490-4851-aa73-767577fddcc2.rna_seq.augmented_star_gene_counts.tsv	9602b3cbd356ec3172b9a4b715752896	4235216	released
1e53b940-52f6-40ca-bb17-744a83f18c1a	8e4be1f8-ad8b-48eb-b537-3bd2609f4931.rna_seq.augmented_star_gene_counts.tsv	12abbaaca5322bab1d3e064c91322284	4216381	released
3ad72c70-769b-4ae9-948b-00e9d9a85bc4	7b98baf4-720e-4713-9527-eab606f27177.rna_seq.augmented_star_gene_counts.tsv	19e1a75814954f363c695abdc753f58d	4218590	released
a16bbbbc-9e7b-470e-91ca-8a525721589e	19fa5af1-e221-4883-b7a7-d55bd8758372.rna_seq.augmented_star_gene_counts.tsv	f20684cfbdfe020928a2896c49e450bc	4217455	released
401d3bf1-3c43-4cd0-9e9f-0c7f41218ef6	8a5534f3-0286-49b7-bff0-f74c163f54d5.rna_seq.augmented_star_gene_counts.tsv	fc814b79f56c2605fa51c9d702a42ec7	4213527	released
0e39e36d-0eee-423f-8d5c-ea3ab320eed2	156763d2-c3a6-4a0e-af4d-67c1ade9d043.rna_seq.augmented_star_gene_counts.tsv	d75f71416b490992186ab31eca0bfd65	4229119	released
82c1610e-852b-4e8b-b81d-4fcd1521778f	b144258c-5596-44ea-8544-7d3c50d98c91.rna_seq.augmented_star_gene_counts.tsv	03a7b7f2c47fe2e31c8bc253f6504d70	4221382	released
e748b14d-18d7-4de1-9105-b0fd2f4f800b	bc37c1d0-9590-4d3e-9db9-defc40968250.rna_seq.augmented_star_gene_counts.tsv	44b6c714700d43a5b2112c4a334da2df	4231967	released
74885ffa-84b9-40f0-82d0-c355ac7afb8f	30fea3d6-a660-4676-b4bd-9a617fd5e5f4.rna_seq.augmented_star_gene_counts.tsv	b81e38c68b26ba81cb2b1b070bbb87df	4218910	released
17ad5e16-ff83-47b1-826f-5d5c1f963eb5	0f5fa2c1-c16b-4caf-b79f-44273d788488.rna_seq.augmented_star_gene_counts.tsv	f4e888b5aa803e7ee5ac16d28d5044e3	4225375	released
f88ca9c6-d643-4669-b22d-caaff51f721e	ea8df28f-6bfa-4832-9ff7-53a60623b606.rna_seq.augmented_star_gene_counts.tsv	2161b257e20804e0a9ed6e07e27fcd25	4213977	released
cda11b3b-b035-46ac-8b7a-ab8203e9bee9	a07b95d0-c868-4011-a31d-c8919fde60d2.rna_seq.augmented_star_gene_counts.tsv	6760ab3b3aeec15b39912ca0e72bd244	4221776	released
542a5586-66a1-4ab6-9fda-5d5aacba9214	7e684091-024c-420d-acda-2e88b668c1a5.rna_seq.augmented_star_gene_counts.tsv	ceff02fa6139328c0e002d43b8933896	4209060	released
d65b9d66-0ed1-4460-bb8b-10a7e50435b8	4296e458-abcb-4163-adc0-a4725b911c31.rna_seq.augmented_star_gene_counts.tsv	2bf4ff7c6da20627d83553fc529a0928	4218129	released
84e40a84-fd52-40ef-b893-227fcf47ccf0	ea0c4913-ad0a-436f-a788-6f31a247ebf7.rna_seq.augmented_star_gene_counts.tsv	8f53031fe58d3f6bce1e3c130f1c4e1b	4216042	released
6bd23ef5-d57e-4a13-b828-23f51cc10003	20cd546c-59af-4865-86d9-7d7e80bec6c2.rna_seq.augmented_star_gene_counts.tsv	2eecd4056d5135b8c8fa9d9a186952d7	4210630	released
7a4f1277-97d4-4756-9bfe-e8ac1c9c828c	776d6612-5dda-4633-9dec-06bbf378533b.rna_seq.augmented_star_gene_counts.tsv	ea9026f895efe85ff21ab6491a0c955f	4218343	released
db393c96-d41b-4ba6-bb08-25f065f545b5	cf99f8c0-a396-4894-98ab-1c4c2470d410.rna_seq.augmented_star_gene_counts.tsv	155c048b5479c8f43fdcaf049ff526bc	4226047	released
cf704973-b7eb-4c76-a1a8-cc3a07ad7de3	01c345c1-a79f-48b3-bd4e-66bf0f1119af.rna_seq.augmented_star_gene_counts.tsv	52a98f36268fc27a03d0290c55fe431f	4210785	released
be42e6b1-a1a0-4941-a994-70190b8d219f	2304f803-bd90-46d2-8638-82a504ab7f09.rna_seq.augmented_star_gene_counts.tsv	a0fdc7c7de6ff7f8b0e7fb0b4e222165	4213461	released
7c9d5a23-378f-4561-9bd7-e24ca82612c7	2459ad87-b955-41a4-add0-22016664ac44.rna_seq.augmented_star_gene_counts.tsv	e0462578e74fc2687af3dfb55010376c	4219777	released
a6f66bf5-be3d-49ef-96f5-c1bb72379260	4e96aa8a-e464-4a1b-9c61-4baa6157e844.rna_seq.augmented_star_gene_counts.tsv	712728c27850eb153478982d87db9940	4209677	released
0d1388a0-af6b-436b-bf3a-7ad8fb85b838	2d90a554-acb6-4f2e-991d-bb037a45e5de.rna_seq.augmented_star_gene_counts.tsv	0460f07af4eefcebd6deb3fa10fd1b4a	4220278	released
9958ed34-1b02-435a-ad3c-dcc2521a63ff	3aedb708-2b91-4a3b-949f-2fff33357a00.rna_seq.augmented_star_gene_counts.tsv	5e75c3adddc98abb147480b328e7c921	4222824	released
8ead0543-b4c7-479c-bf57-ae7116ea958b	d862eb7b-3c3f-4d7f-a392-ae767e20eceb.rna_seq.augmented_star_gene_counts.tsv	95347556bb1ee348fa2ca40a7758e712	4221588	released
42677e43-5ab7-4cfd-bf30-249f7487f0f6	5ceb5af0-6445-4850-b808-768f199ef2e6.rna_seq.augmented_star_gene_counts.tsv	da863e243c8df17e0ed576411849c2f0	4218669	released
01db0ab4-77ca-41d7-a2ef-515dad3eeeae	c436d15e-0fbf-47ee-9859-7b2fb11748c3.rna_seq.augmented_star_gene_counts.tsv	f37d5e371f26ee60f941709d7c1f671e	4211163	released
ac2ea20a-929d-475e-8143-09baaae0ad67	91ebe1f2-ce4f-4aa9-a520-c15771cdb003.rna_seq.augmented_star_gene_counts.tsv	8bafdbd7907be66eb2996e039b246172	4223195	released
3a4e9a5e-192a-488f-b61c-e84693d9454b	7b689e1f-2e6a-441e-8e92-fa5e4f06e641.rna_seq.augmented_star_gene_counts.tsv	b5043b15c8eb8f80fead543f2779f4eb	4224056	released
1e761c6f-2768-4aaa-afc3-9d08e583b239	db34f284-7978-46fd-8fa4-3330ac51ae09.rna_seq.augmented_star_gene_counts.tsv	25a83bf7c122aacb9c42bb49ac9e8271	4215272	released
83bdfd7a-ad46-4872-9c61-7d64ea6d9793	d2431fa8-f617-49e2-85d9-0e56ad4fb234.rna_seq.augmented_star_gene_counts.tsv	ddf1f70ad9b05b4e164bc0b88139b510	4208643	released
69517cb9-9604-4c50-a24a-af43b7ae49d3	2fc52677-20dc-4c7d-ba08-7924d050fbe1.rna_seq.augmented_star_gene_counts.tsv	aa689e9d854b2e66f98c2a55e19ed618	4171026	released
492fcad3-55bb-4bd1-82e4-3f0bd0df7df1	836c13c0-5bd2-4af2-aa90-f670c8c35ab1.rna_seq.augmented_star_gene_counts.tsv	3e5b5ffb9ea7164aeb3073a5c8538782	4146219	released
a762163d-f865-4254-87a5-333e50b1f181	58407de6-42ab-41fb-90ce-a60acfc76b0a.rna_seq.augmented_star_gene_counts.tsv	32eddc9a46369b20e088e719c9dd8812	4229556	released
375ad94f-8048-4af3-9477-257263cece06	20d32780-01e7-4601-b294-ea1553bb3db7.rna_seq.augmented_star_gene_counts.tsv	68381d9eb93c3ad7ce5db70166026174	4215437	released
c7475839-1745-4288-b214-8ce3a66da9e7	a2a67614-3ead-4e5e-9dff-3f824eeca7f1.rna_seq.augmented_star_gene_counts.tsv	cd84fcb622b4b5dbc6d2bdaea2de10c4	4174557	released
4e1d2867-daae-47dc-bea9-53b84b1c7401	af4d83c9-adcd-4190-ae24-093486a50232.rna_seq.augmented_star_gene_counts.tsv	313f0c8850748f8fd1d03dc7ccc242d5	4221560	released
53e1a21c-cca4-4795-9cae-777ac87c4843	a69ea506-bd17-46a8-96fe-2628c8b8c8c6.rna_seq.augmented_star_gene_counts.tsv	11597ea403c5470cf34c22fd1040b2d2	4176574	released
d316441e-aee1-488f-aa19-1120a5532dbb	fd7f3968-14aa-48f5-be34-6c4afa55c7b7.rna_seq.augmented_star_gene_counts.tsv	27fc1c1efa99f5c8f3a8c4c1d5087977	4212461	released
a73a8b98-5ae3-43f9-8786-966ea06ea9a5	9b20413a-a8d9-414a-9342-bf4f19c67f10.rna_seq.augmented_star_gene_counts.tsv	7c245a49fbf22c53dfbdf09f0e7b9ca5	4215780	released
f7325b6b-78fd-4502-bb51-fbc978d7371a	649ec296-1f46-498a-ab66-44a37b4bd795.rna_seq.augmented_star_gene_counts.tsv	524e7b173b48822dcbe73a7046339c3f	4208513	released
38d97a8d-b67a-4f68-877a-d85247a0fb46	2295100b-b22d-40c3-a6c6-ceecf9ba0a22.rna_seq.augmented_star_gene_counts.tsv	1beede290ace3ae581c2cff5fc9aff15	4219954	released
ab92fcdb-1585-46f7-a0b1-84a1adab6ec2	7b1ec120-e156-47a3-b602-149af9a25084.rna_seq.augmented_star_gene_counts.tsv	0d6b5436763665ea4608c0c38307cbbd	4214044	released
0d18bbbb-901d-4678-b69a-46ea62fa764e	fdba2ef1-3bca-4e5b-ae6a-9d1eb49f3ff9.rna_seq.augmented_star_gene_counts.tsv	d96d473ec48cdd8e47073d9a48bbf386	4191230	released
459ff9ba-7717-4e06-91eb-a7ee16aca3ba	217d8606-1639-4a39-8d10-965ebe669c58.rna_seq.augmented_star_gene_counts.tsv	c0ec5c1743955c31ef5eb97139c09834	4227893	released
2c2c38cc-80b5-4a14-bbc7-d6a158bc0be9	134721fc-81be-445c-8c70-9899fdee6e06.rna_seq.augmented_star_gene_counts.tsv	76cd09f7ea77cce22dcba155e8d31170	4207591	released
71cd7019-9fab-47ee-b057-5bc2df0e8f37	20d6bfc6-4f28-449d-8c08-c006c9db943b.rna_seq.augmented_star_gene_counts.tsv	bf0b6f08c351631d9739163a2d610e94	4210152	released
3075aa01-ea43-4c59-8d98-9c91d235075f	40668a05-aefb-4f4c-b428-8841ddc6f648.rna_seq.augmented_star_gene_counts.tsv	35b5613125d62271c0ffe942ad722b8e	4222325	released
aef82bb2-300c-4a71-a607-7a350ebb1ec2	47286d2d-4a49-48c9-94fb-2c68879496b0.rna_seq.augmented_star_gene_counts.tsv	84e78fab94e2049428c7ae9f3988f876	4212372	released
b4871733-5e67-459d-83c4-0781f852ac1e	70f6ed69-43e4-4360-a029-ee4e29945a33.rna_seq.augmented_star_gene_counts.tsv	6785ee9e7b4e9427e129a52b817b9b4e	4211056	released
f35522e0-8e90-4a4e-a94e-6d65a3b017f5	6b69181c-76a4-4c75-ac18-94e3327fa227.rna_seq.augmented_star_gene_counts.tsv	d9033b09f393564dc58eb8a02894dd47	4218952	released
7789f0a9-882b-4885-a7d2-35f1fb30fa46	2d1b6abb-4573-41cd-96f1-697820b93b66.rna_seq.augmented_star_gene_counts.tsv	8df5bee4e233be3456faaf52d3a9e2ea	4216003	released
ae4adfa4-1d8e-4c58-bbb3-a2ff34e18d66	0b99821b-0ae3-42e7-a1bb-7963b237c080.rna_seq.augmented_star_gene_counts.tsv	18ab189786838dec6cd2e79e8162ffd3	4229049	released
e6c7ca66-bda8-493e-924d-e85b63c4e8c0	943634f0-8d8d-4648-9445-376ef08f3e76.rna_seq.augmented_star_gene_counts.tsv	1f22314a2b0e2c81e60a4dc17ccc4a20	4209659	released
051d512a-9dc1-4555-aea0-0580665fab3b	2665a78f-982d-4699-8eac-45455f995f7e.rna_seq.augmented_star_gene_counts.tsv	76bcda9aa30339642f2455c14b531a81	4220957	released
a121238c-7e0f-4a86-9aed-0ae44b60488e	502aa082-f43f-4585-8f36-fa1fd1d5a2c3.rna_seq.augmented_star_gene_counts.tsv	78dbc28dedca96157caab758129738a1	4219094	released
5ec00963-6649-4e55-bfc3-6aa4befa0bf6	6f49e8de-8d10-4caf-9f35-acd2aafb8112.rna_seq.augmented_star_gene_counts.tsv	b7a69e7a79b124b7396ae2a7f7b3bb8c	4208486	released
ff11f837-e75d-46f4-a103-95a0164b4e49	6d64bf3b-98ca-4b7b-aa57-1e38bcae0824.rna_seq.augmented_star_gene_counts.tsv	6ff87bdbccc8d130ac69b0d66d2bbe8b	4231801	released
b463b15c-7abd-4dae-bdbe-47b6ad0f6800	491c5296-4c18-4491-9396-ee5de3466531.rna_seq.augmented_star_gene_counts.tsv	18fb75c01d6c88ba5053d962ac86ca19	4209496	released
93760a15-6f90-4100-9c5d-9f9bffe20233	8291bad1-6b9d-4b27-941a-48b5e426b8d4.rna_seq.augmented_star_gene_counts.tsv	ad4716f5ca3c9b83c77af5e0484be3c9	4223187	released
acfa8e4f-1010-4ec2-9afb-024afe25506d	4bf0646f-c0cf-42bd-9bab-c9ffa785f9a7.rna_seq.augmented_star_gene_counts.tsv	bdc7ec20b079aacd9c935779e9232c0d	4169780	released
735575a8-7b9c-4457-92a5-c7f8c2dc38d5	870ce4b9-99dd-4b09-b732-14b68e4e126a.rna_seq.augmented_star_gene_counts.tsv	5f2435b328002569d9dff858a13dee13	4214600	released
069ad0f9-79e2-4963-b9d0-81556ac9bc59	db8125dd-b048-41f9-8adc-2c7138cf46f3.rna_seq.augmented_star_gene_counts.tsv	febef71035c69a4169f35b2c5ada3e30	4228690	released
3898f36d-679a-45fa-a2f3-e72610f97a4a	f3e38130-f8e5-457a-b0b9-569684d5aac4.rna_seq.augmented_star_gene_counts.tsv	e187583111c1dfd0f65df2718a8e5752	4217742	released
2f68919b-ee39-44b3-9aba-fcf0db44ddaf	2df9a777-2408-42a9-bcaa-33f8395cb6d8.rna_seq.augmented_star_gene_counts.tsv	5db66c6f8bfe82e9b5c994f14b187f37	4222033	released
619ac507-a779-462d-aef2-a40d5f0a0cd3	c81f1796-86cd-4af9-a440-979566eda59d.rna_seq.augmented_star_gene_counts.tsv	d16e18696a680b7b21a3b5906df8853d	4222783	released
3c8a84f4-e04e-414b-8c8d-a472709b6db9	972213d7-680c-45ab-b63c-35ceeab40471.rna_seq.augmented_star_gene_counts.tsv	780c57e5b6ec1d432e37dda1251683ff	4225890	released
9157e1e8-2b77-4cd0-962e-01deee4a9c6a	d8a0831c-ae6a-47ab-a40a-ec2cbee01f68.rna_seq.augmented_star_gene_counts.tsv	d7674511b790584b48d17554817cbc24	4222284	released
b5c38a03-984b-431e-ba02-54a22c9f871c	422c9395-87a8-4724-b48e-dc7aaa41af3b.rna_seq.augmented_star_gene_counts.tsv	6a391b190070833f4510a7bd0752ecf2	4217430	released
c089a39a-4493-40be-b2f4-285694e7eaf9	ebff5084-ec6a-492b-b308-ab688ea58911.rna_seq.augmented_star_gene_counts.tsv	f19ac59fa289a9ec923a4b1ea2549f71	4226343	released
825c717c-9c68-41ab-a8e7-fd4d87d84fd0	25edbbec-3cc0-4dcb-bf79-8dbb7ad5adf2.rna_seq.augmented_star_gene_counts.tsv	5051752c12c0df4c65defba521793987	4221325	released
5d89c7d8-bfa4-4e22-83b3-d9502eebc8bb	b49556d4-6f27-493d-be0f-f869ce1da0cd.rna_seq.augmented_star_gene_counts.tsv	5d116de2dbe99d38864d29e0c0b470c6	4218561	released
1b1c850e-d2c0-441f-bc50-8859a606b9c0	89721027-cb83-4756-9987-6365fc9e1432.rna_seq.augmented_star_gene_counts.tsv	7db2d501c8349ccdba6c131ecfdfca9f	4218706	released
003077d7-36d5-472f-94b9-63d166c2c598	337ae0ea-56cb-466a-befe-6bc9a2fb1cbe.rna_seq.augmented_star_gene_counts.tsv	c84cef9b585c6d622caec6202589434d	4214194	released
fd24afe7-bb86-4ac5-9174-2b51fd859a44	7b6b49df-9e21-43b1-8362-073e27fa3732.rna_seq.augmented_star_gene_counts.tsv	61bfb89ee735a8a22465465ce96226d7	4224940	released
d74474be-2e24-4642-96cb-81dea33c5fa5	e1ef1c81-1438-4639-9771-eacf2815aaa0.rna_seq.augmented_star_gene_counts.tsv	63d65f9f95c99cf8163e47607bb72f53	4207999	released
9a6c88e1-f6f6-46f6-a0a2-14ba39452f91	e75ae35b-7b08-4766-b0b2-8f6b36b8000b.rna_seq.augmented_star_gene_counts.tsv	9ef1fbf89c439cb0e48915dad88929d5	4214445	released
760ad53b-317a-45fe-bcac-fac0c795794f	b6b8779f-aa5a-4b42-a2f0-4857643e306c.rna_seq.augmented_star_gene_counts.tsv	b4397fc790cc2bd25159b55b2c7f8bb4	4145400	released
9893a1d1-0cc3-4aef-9afa-221b7884d7bd	996bc749-fa1a-4133-9e91-4f2e32e6a9af.rna_seq.augmented_star_gene_counts.tsv	2cc3e49046f35172054c4fa83f2f3eef	4212511	released
199adb49-c5cb-4b42-b1d6-1be42ea863ac	de2ccf9b-0dd6-46cb-9eb9-525c4778598f.rna_seq.augmented_star_gene_counts.tsv	ab1101eacb0a9dec25469abf5855bfa5	4227807	released
ba23b954-b9ba-41ef-ae28-77c2323218e3	a3fadeb7-12ec-4046-b2a6-58f73659ac0e.rna_seq.augmented_star_gene_counts.tsv	26002e2316d978bd5a9ef067c0316b6a	4245527	released
0468e8e5-80cd-4dfd-bfd0-58e3a6e6895b	1680bc99-3ad6-4dfc-8550-1898db3d692a.rna_seq.augmented_star_gene_counts.tsv	5b8fbec80b43949647433cc11972024c	4233650	released
6af2a91d-165d-461f-8693-f31fb37c63a0	b58ff422-2191-4db8-bf82-e5d43e16098c.rna_seq.augmented_star_gene_counts.tsv	79a14c02f6f284b57cc8d0f989117208	4233998	released
8a40879e-2b24-452f-a704-191df66c221e	7d08151f-5bd4-42cd-82e0-36ad7fce03d2.rna_seq.augmented_star_gene_counts.tsv	d4309de37b9164ef58c2780145444870	4227098	released
0c90491e-85fd-46da-85a9-d56cb8d5caf2	f9c61966-4b67-4428-a373-5ec16ba2f5c9.rna_seq.augmented_star_gene_counts.tsv	5b0066b722c3551730cd4a1751421850	4223165	released
eb86274f-1d8c-440f-be09-87f7f6a797ab	277a1ec8-d08f-431f-84b5-16622b40694f.rna_seq.augmented_star_gene_counts.tsv	f19b407afbc7207c9167f76d15605563	4235554	released
3d467164-2786-4db5-bd1f-f8911d27a2bd	1ae3a5c5-1521-4d42-8d2d-1ff387b43e3c.rna_seq.augmented_star_gene_counts.tsv	8b382d6b18d50e082b854b0e23562665	4237987	released
ba50e1ac-d290-4e42-8b5b-b718b91bff06	1eae31a1-74c0-4e38-91e0-5920866d335f.rna_seq.augmented_star_gene_counts.tsv	1ed94544e2bfb3d3c70a9f3ce20f5b30	4227167	released
6309b872-9f57-4c4d-848b-3b36d659e366	af7efd6d-b40d-406a-b272-00d24d57abee.rna_seq.augmented_star_gene_counts.tsv	0c6a44afd7d86f5bcd39962c47d445af	4220037	released
49ff1263-00d8-4cd4-bd33-2c018a9e823f	72b98daa-4a42-4b8a-93c2-fb218697a587.rna_seq.augmented_star_gene_counts.tsv	4698df8d60c305cc62c6f3388ee16525	4221588	released
6408af33-e79d-4618-b072-a2a4fbc15985	d48d723d-31a5-4942-a2cc-0c7a4d342321.rna_seq.augmented_star_gene_counts.tsv	76f84b7515cc5adf3dfebd1631afe56c	4214651	released
41d73c16-fcac-4d52-9cf0-1e5a15f834c2	057e63db-634a-491b-865b-e422f2312d28.rna_seq.augmented_star_gene_counts.tsv	26c91bccdb6cbdd965b9db5452fd3c8c	4218999	released
20ba90de-67b5-40a6-abd0-1a77f26136a4	93941f7f-1389-4e6a-9b60-078d72d752c3.rna_seq.augmented_star_gene_counts.tsv	58a16c4e85d0ba492418d89ed36d1539	4216210	released
f9cc4bec-7f0e-4831-a9b9-3d8f68290cdd	68ec6077-744f-4734-82f2-4d696e98e69d.rna_seq.augmented_star_gene_counts.tsv	00a9e171ec7e50dc728b91eb76efabac	4217188	released
fb97e195-eb88-4e0d-be50-f057c8e38666	c2c2eede-8f3a-4118-a213-f5b7a8c6873a.rna_seq.augmented_star_gene_counts.tsv	b10b95a425605ae57ed20a3719533da3	4217273	released
0c99fab5-253d-418e-85e2-e75190fcf586	aac65d2c-602b-4cfc-aaf8-6f731533c4df.rna_seq.augmented_star_gene_counts.tsv	fb68d4f50e5b83c250a151407d364dc1	4215368	released
87f688f0-4210-4ebe-b498-31e3144c15b7	6a72c976-1a8c-4162-b687-286caf193c74.rna_seq.augmented_star_gene_counts.tsv	4d5213a59bcbfb50f7f635cb0eb9cb54	4233002	released
6689c9da-cc7d-434a-95a8-09bc78373882	65d7b595-9124-4fcc-8939-bea9531c6c7f.rna_seq.augmented_star_gene_counts.tsv	465f629b48f538ad5229a65b2ed267e3	4215827	released
76672338-e06e-49c1-8dbd-413c931f08af	5827b8b2-bcf2-4275-9cc5-1a0f41446277.rna_seq.augmented_star_gene_counts.tsv	6468b6e181f38de6e8c0017eed631b8b	4218834	released
a2222f78-2d2c-49b5-8984-b16d77c32d30	c9050da2-ab24-48d7-87b0-bace824719f9.rna_seq.augmented_star_gene_counts.tsv	1994361912d74bef7e0b3b22800826ff	4213820	released
db4863e2-c731-434d-a2b3-ce87bd57210b	90da3d98-d34b-4ccf-8b05-1c931555fa07.rna_seq.augmented_star_gene_counts.tsv	07e712702f0c5c13a030f661ebadf0e3	4211919	released
4239846a-b764-4d32-8b9e-c64e3131ac10	42b6a578-b3d3-4dce-8b7c-69a91dabbeb2.rna_seq.augmented_star_gene_counts.tsv	d7019288cd3601dc39281d9d6e64dfd5	4221637	released
709f2d96-9473-4346-aba6-3a49222849e3	e8a7a16c-a2cf-4041-b3cf-e28ebc1b25a3.rna_seq.augmented_star_gene_counts.tsv	0586df4190088c3a5f4acfdb70dee76e	4221938	released
88dabc20-c668-4257-a89d-8f26474d1040	683531fe-8aac-48ee-bfa3-2aefc401f610.rna_seq.augmented_star_gene_counts.tsv	189322ec459a28622f33c6f6c82d6ff3	4213247	released
6f610dfd-4592-438b-b322-385525e7af83	1c2fa7ac-b38c-470e-b4cb-0b7ee4a89447.rna_seq.augmented_star_gene_counts.tsv	46af50289c14612c7e2667c6fcb324b4	4218109	released
d7159930-e32a-4c87-b8be-946fb5383509	1806c416-fceb-446e-ac3f-8fb64464192c.rna_seq.augmented_star_gene_counts.tsv	29fe9160398ad49bcfcf2bebad0edae2	4211930	released
3f4d9f03-d892-4ef3-8c38-30f1572140d7	1e340b0e-1822-4733-b9ef-f477c52c8fce.rna_seq.augmented_star_gene_counts.tsv	7988a0ee51a5c88b3f88031637b6af1d	4209122	released
94cd780d-b8e7-4317-99cb-1ca7bcf63bd1	496405f2-1691-468c-a9f0-7ce5bb1ccd68.rna_seq.augmented_star_gene_counts.tsv	179594ee4cde3f723f8ef2009489b0d0	4221853	released
1e3162bd-2024-4002-b8b6-134d3b404d96	76152526-c671-4a5d-8f4b-41910144e2c3.rna_seq.augmented_star_gene_counts.tsv	1d6900150a250eb502d1e6946a4d3e64	4224443	released
3f2e13af-b20c-4113-81c8-1f719239716f	9441db82-7106-4c6f-83e5-f4e7111ee7fb.rna_seq.augmented_star_gene_counts.tsv	c4e04cb8c24ef87cf2f03d0409575cbd	4221061	released
97dc7f4d-bc6a-4ddb-a374-115078474006	4d9ea96b-47ff-4366-b525-cca7d01c52b8.rna_seq.augmented_star_gene_counts.tsv	7999c4573c02e2c73969bcafecd06cb6	4207532	released
4cab42bc-32f6-44fa-9d1d-e65ca3b5331b	dd696fd1-d4e8-42e5-af62-b412aba47a14.rna_seq.augmented_star_gene_counts.tsv	1960538d1d31ff9f32adbc056781f8ab	4210171	released
40fb7794-a13c-4c09-92e2-f7ff7a4f71f9	0bd8c771-6c52-4b2a-adff-e229ea701b86.rna_seq.augmented_star_gene_counts.tsv	09292da0becf1225042b787fc6bae679	4219670	released
182f505d-b92a-4cfe-a7b0-24f96cd27969	975d4659-0818-44f7-8ee0-339407359d06.rna_seq.augmented_star_gene_counts.tsv	4c66ce7243c7d8bb17fb9bc9117fcffc	4218041	released
bb3169af-8965-4b46-a3a4-14c7ee101f20	56e70862-91f9-48ca-b299-7db040e9adc3.rna_seq.augmented_star_gene_counts.tsv	50f14b360da8f8897f90c1ee20f9fd4c	4217233	released
c1ea032c-9a75-4e11-91e7-0fdc7e9f1410	e0f0dee7-6c92-4b8a-88f9-5be5334fb4d9.rna_seq.augmented_star_gene_counts.tsv	6b80cb8105f30cfed25332126434578f	4233824	released
727a607c-7471-433e-b4fd-8006ed4e9430	3aed14b7-8280-49d1-8002-b03e9ba34d00.rna_seq.augmented_star_gene_counts.tsv	5d9ef551b5363de918f0d407baab9b91	4160321	released
7c307ac6-312c-475b-9505-01b2335dfdb1	878563d8-d1f2-416e-9ccd-7716cef10d70.rna_seq.augmented_star_gene_counts.tsv	078a298f60b0e8292f1d051fccd03242	4213917	released
a65bf2da-bcc2-488c-bba2-b955b9f5fe15	8ec56f04-da86-4d4f-aa46-adcbb5cbaf9d.rna_seq.augmented_star_gene_counts.tsv	99b3094ba3f189437d7ceadb45404de6	4198572	released
d7b66801-14d2-4642-b39c-a6d883c38288	e361531c-9399-496c-9411-1b0c181a9d30.rna_seq.augmented_star_gene_counts.tsv	0a4c81d14d02a43945d28c71838d8cfc	4217723	released
d239cb3f-6970-4157-bac5-1795513c0cac	29a7e9b4-7355-4630-90e8-1ab3cd1afc7e.rna_seq.augmented_star_gene_counts.tsv	8bf0fd4f43d25e0805faa3ca760b554b	4221747	released
e828bbde-4ddc-4314-8bd0-9a17e5ad3eb7	c3b1dde3-8100-4af7-8a05-84685c87099f.rna_seq.augmented_star_gene_counts.tsv	dfc599be669cdbac5a1c594f485e4d46	4212332	released
20ec840f-3903-4752-9393-e514c37e5d66	1ac0d4ee-acda-42fe-bb87-321180b1533d.rna_seq.augmented_star_gene_counts.tsv	c71cda2bef0e92fa87679024cb2ec405	4221042	released
3c0c0d41-66d8-46ab-8f86-1b438810c422	bdfda54b-870e-43cc-be57-57e2ef932c46.rna_seq.augmented_star_gene_counts.tsv	b3606701b67769856f8e951b873d90b6	4223814	released
f710fe0e-7363-47bc-95c3-f6ca442eb816	7b66847e-ccce-47f3-9db5-745944d9e892.rna_seq.augmented_star_gene_counts.tsv	c4076a4d092eb3348deae3fadbd77bbb	4214897	released
